217,-0.0263
218,-0.0408
219,-0.0715
220,-0.0161
221,0.003
222,-0.2144
223,0.0
224,0.0807
225,0.1124
226,0.0889
227,-0.0346
228,0.0149
229,-0.0356
230,-0.0587
231,-0.0545
232,-0.0253
233,0.1106
234,-0.0608
235,0.1026
236,0.005
237,0.1266
238,-0.0325
239,0.0421
240,-0.0274
241,0.0797
242,0.0315
243,0.0526
244,-0.0111
245,-0.0111
246,-0.0111
247,0.0296
248,-0.007
249,-0.006
250,-0.0253
251,-0.003
252,0.0344
253,-0.0141
254,0.003
255,0.007
256,-0.1936
257,-0.044
258,0.0469
259,-0.1312
260,0.0218
261,0.1053
262,0.006
263,0.0705
264,-0.0284
265,0.0129
266,0.0658
267,-0.0576
268,-0.008
269,-0.0171
270,-0.003
271,0.0149
272,-0.1065
273,-0.0151
274,-0.003
275,0.0797
276,0.1053
277,-0.408
278,0.003
279,0.0421
280,-0.0346
281,0.4929
282,-0.006
283,0.0853
284,-0.0367
285,0.0159
286,0.0363
287,-0.0704
288,-0.1985
289,-0.0534
290,0.0363
291,0.0363
292,-0.0367
293,1.083
294,-0.0346
295,-0.1613
296,0.1222
297,0.006
298,0.0334
299,0.0611
300,0.0218
301,-0.0398
302,0.0159
303,-0.4277
304,-0.002
305,-0.0598
306,-0.001
307,0.0139
308,-0.0769
309,-0.007
310,0.0592
311,-0.1143
312,-0.0101
313,-0.2971
314,0.0363
315,0.2624
316,0.01
317,0.001
318,0.0276
319,-0.046
320,-0.006
321,-0.0387
322,0.0129
323,0.004
324,0.002
325,0.0286
326,0.004
327,0.007
328,-0.0598
329,-0.004
330,0.1151
331,-0.0263
332,0.01
333,0.0129
334,0.0296
335,-0.009
336,-0.0111
337,0.0149
338,0.0149
339,0.0
340,-0.0243
341,0.0305
342,-0.045
343,-0.0471
344,-0.0387
345,0.0363
346,-0.0253
347,-0.003
348,-0.007
349,-0.0253
350,0.0373
351,0.0421
352,0.0169
353,-0.0325
354,0.0276
355,-0.002
356,-0.0212
357,0.0354
358,0.1371
359,0.0344
360,0.0119
361,-0.0131
362,0.045
363,0.0564
364,-0.0856
365,-0.1485
366,-0.2033
367,-0.0866
368,-0.0263
369,-0.007
370,-0.007
371,0.045
372,0.0169
373,0.0237
374,0.0507
375,0.0325
376,-0.0192
377,-0.0315
378,0.0296
379,-0.0534
380,0.0497
381,0.0109
382,-0.2549
383,0.0296
384,-0.0346
385,-0.007
386,-0.064
387,0.0159
388,-0.046
389,-0.0121
390,-0.0367
391,0.0459
392,0.0411
393,0.1133
394,-0.0387
395,0.0325
396,0.1204
397,0.063
398,-0.0377
399,0.0383
400,0.0862
401,0.005
402,-0.006
403,0.0788
404,0.0227
405,0.1133
406,-0.0545
407,-0.005
408,0.0286
409,0.0392
410,-0.0545
411,-0.0429
412,-0.0619
413,-0.0111
414,0.0797
415,0.0421
416,0.062
417,0.0751
418,-0.0202
419,0.0178
420,0.004
421,-0.0492
422,0.0129
423,0.0469
424,-0.0899
425,0.077
426,-0.0346
427,0.002
428,0.0962
429,0.0296
430,0.0383
431,0.01
432,0.1204
433,-0.0346
434,-0.0651
435,-0.0233
436,0.0554
437,0.044
438,0.1106
439,0.0208
440,-0.0121
441,0.0363
442,0.063
443,0.0373
444,0.0507
445,0.0286
446,-0.007
447,0.0266
448,0.009
449,0.0266
450,0.0159
451,0.0188
452,0.0119
453,-0.0502
454,-0.0566
455,0.0953
456,-0.0758
457,-0.1188
458,-0.001
459,0.0497
460,0.1302
461,-0.0726
462,-0.0253
463,-0.3425
464,-0.0253
465,-0.0608
466,0.0344
467,-0.0243
468,0.01
469,0.1222
470,0.3968
471,-0.0171
472,0.3141
473,-0.0346
474,0.116
475,0.2508
476,-0.003
477,0.0247
478,0.0507
479,0.0159
480,0.0363
481,0.0247
482,0.0488
483,0.0459
484,0.0218
485,0.0383
486,-0.006
487,-0.0356
488,0.1275
489,-0.0987
490,0.0178
491,-0.004
492,0.0227
493,-0.0233
494,0.7453
495,-0.3552
496,-0.1567
497,-0.1462
498,-0.1972
499,0.0296
500,0.001
501,0.0989
502,0.0363
503,0.124
504,0.1756
505,0.0149
506,0.0286
507,0.0478
508,-0.008
509,-0.0212
510,0.0953
511,-0.002
512,0.003
513,0.0677
514,-0.0315
515,0.0129
516,-0.0243
517,0.0411
518,0.0119
519,0.0871
520,0.25
521,0.0751
522,0.0208
523,0.0344
524,-0.1684
525,0.0218
526,0.0421
527,0.0169
528,0.0714
529,0.0392
530,0.1714
531,0.0507
532,-0.002
533,0.0898
534,-0.009
535,-0.0325
536,-0.0161
537,0.0178
538,0.062
539,-0.1602
540,-0.2485
541,-0.0481
542,0.0602
543,0.1062
544,0.003
545,0.088
546,0.3478
547,0.0325
548,-0.1165
549,0.0129
550,0.0564
551,0.0139
552,-0.0408
553,-0.0253
554,-0.0367
555,-0.0111
556,0.009
557,0.006
558,0.0797
559,0.0257
560,0.0564
561,0.1604
562,0.0344
563,0.0286
564,-0.0943
565,0.0109
566,0.0431
567,0.0247
568,0.2776
569,0.005
570,0.0129
571,0.0227
572,0.005
573,-0.0131
574,-0.1054
575,0.0507
576,0.1196
577,0.1415
578,-0.0233
579,0.009
580,-0.0336
581,0.0373
582,0.1748
583,0.0402
584,-0.1393
585,-0.0233
586,-0.0131
587,-0.0182
588,0.0554
589,0.0257
590,0.007
591,-0.2169
592,0.0431
593,0.0129
594,0.044
595,-0.0294
596,0.0169
597,-0.004
598,-0.0141
599,0.0383
600,-0.2497
601,-0.1661
602,0.001
603,0.198
604,0.0816
605,0.0478
606,0.0149
607,0.0276
608,0.0188
609,0.008
610,0.0266
611,0.0507
612,0.0469
613,0.0526
614,0.0119
615,-0.003
616,-0.1948
617,0.0109
618,-0.0726
619,-0.0202
620,0.0227
621,-0.1358
622,-0.003
623,0.1647
624,-0.0202
625,0.2799
626,0.0334
627,0.1284
628,0.0266
629,0.0315
630,0.0305
631,0.0431
632,0.0889
633,0.002
634,-0.0377
635,-0.005
636,0.01
637,0.1647
638,0.077
639,-0.0576
640,0.01
641,-0.1543
642,0.157
643,-0.0325
644,0.0554
645,0.044
646,0.1044
647,0.076
648,-0.008
649,-0.0111
650,0.0218
651,0.1062
652,0.2038
653,0.0276
654,0.0
655,0.0109
656,-0.0576
657,-0.3202
658,0.1007
659,0.0188
660,0.0411
661,-0.0419
662,-0.1301
663,0.0119
664,-0.007
665,0.0334
666,0.0742
667,0.0834
668,0.0119
669,-0.0161
670,-0.0769
671,0.0354
672,0.0853
673,-0.0274
674,0.044
675,0.0344
676,0.0149
677,0.0843
678,0.0198
679,-0.007
680,0.0686
681,0.005
682,-0.2971
683,0.0139
684,-0.0243
685,0.0344
686,0.0658
687,-0.2095
688,0.0305
689,0.1947
690,0.0296
691,0.0129
692,0.0198
693,0.0
694,-0.0171
695,0.045
696,-0.007
697,-0.2863
698,-0.0284
699,0.1613
700,0.1781
701,0.1071
702,0.0344
703,-0.0294
704,0.0723
705,0.0159
706,0.002
707,0.0257
708,0.0119
709,0.004
710,0.0478
711,0.005
712,0.0315
713,0.0208
714,0.0227
715,0.0421
716,-0.005
717,0.0169
718,-0.079
719,0.0227
720,0.01
721,0.0266
722,0.5295
723,-0.0812
724,-0.0471
725,0.0149
726,0.1527
727,0.0421
728,0.2111
729,0.8519
730,-0.0555
731,0.0149
732,0.25
733,-0.2497
734,0.0431
735,0.0334
736,-0.1165
737,0.1044
738,0.007
739,0.076
740,-0.0566
741,0.0898
742,-0.0576
743,0.1519
744,0.0119
745,-0.0121
746,0.0411
747,0.0149
748,0.002
749,-0.0161
750,-0.0284
751,-0.0866
752,-0.0834
753,0.0354
754,0.0129
755,0.0459
756,0.0257
757,0.0198
758,-0.002
759,0.1865
760,0.0129
761,0.2303
762,0.007
763,0.0208
764,-0.0419
765,0.1923
766,-0.0101
767,-0.251
768,0.0807
769,0.0198
770,0.006
771,-0.001
772,-0.003
773,0.0169
774,0.0402
775,0.0583
776,0.098
777,-0.0398
778,-0.0429
779,0.1293
780,-0.3682
781,0.0611
782,-0.004
783,0.0602
784,0.0119
785,0.0109
786,0.0667
787,0.0714
788,0.0305
789,-0.0274
790,-0.0398
791,0.0266
792,-0.0356
793,-0.0151
794,0.1089
795,-0.1602
796,-0.0398
797,-0.2421
798,-0.0408
799,-0.0284
800,0.0139
801,-0.0294
802,0.0459
803,0.0139
804,0.0602
805,-0.0284
806,-0.0545
807,0.0208
808,0.0266
809,0.003
810,-0.1625
811,-0.0131
812,0.0797
813,-0.0823
814,0.0649
815,0.0315
816,-0.008
817,0.0545
818,0.0218
819,-0.002
820,0.0315
821,0.0169
822,-0.0111
823,0.0
824,-0.004
825,0.0129
826,-0.0212
827,0.0431
828,-0.0305
829,-0.1485
830,0.0
831,0.131
832,-0.0233
833,-0.212
834,-0.3769
835,0.189
836,0.0286
837,0.0497
838,-0.0151
839,0.0953
840,-0.408
841,0.0296
842,-0.003
843,-0.0555
844,-0.1555
845,-0.0325
846,0.7761
847,-0.1555
848,0.2631
849,-0.009
850,0.0779
851,-0.0921
852,-0.046
853,-0.007
854,0.007
855,-0.2132
856,0.3723
857,0.0188
858,0.01
859,0.002
860,0.0639
861,-0.0587
862,0.0257
863,0.0109
864,0.0354
865,-0.003
866,0.0139
867,-0.0192
868,0.0
869,0.044
870,0.0109
871,0.0392
872,0.098
873,-0.2345
874,0.1178
875,0.1553
876,0.0334
877,-0.0471
878,0.0667
879,0.0564
880,0.002
881,-0.0151
882,0.076
883,0.0129
884,0.001
885,0.0402
886,0.009
887,0.0149
888,0.0257
889,-0.0101
890,-0.3243
891,0.0554
892,-0.0192
893,0.0611
894,-0.3025
895,-0.0141
896,0.0296
897,0.008
898,0.0247
899,0.0266
900,0.0459
901,0.0198
902,0.0564
903,0.0592
904,-0.0131
905,0.0178
906,0.045
907,-0.0534
908,0.0315
909,0.0526
910,-0.3202
911,-0.3397
912,-0.004
913,0.004
914,0.003
915,-0.0233
916,0.0188
917,-0.0419
918,0.0334
919,0.1923
920,0.2382
921,-0.1416
922,0.0797
923,-0.009
924,0.0695
925,0.0535
926,-0.8723
927,-0.0683
928,-0.0233
929,0.0516
930,0.01
931,-0.0222
932,-0.4447
933,0.0208
934,0.0488
935,0.0459
936,-0.1555
937,-0.2332
938,0.004
939,-0.0534
940,-0.006
941,0.0208
942,-0.0192
943,0.006
944,-0.1267
945,0.0237
946,-0.0161
947,0.0354
948,0.0169
949,0.1319
950,-0.006
951,0.0334
952,0.157
953,0.1071
954,0.007
955,-0.004
956,-0.0101
957,0.0402
958,0.5241
959,0.044
960,0.0469
961,0.0296
962,0.005
963,0.01
964,-0.0377
965,0.0109
966,-0.0481
967,0.0478
968,0.0159
969,-0.1244
970,-0.0274
971,0.0237
972,0.0198
973,0.1613
974,0.0129
975,0.0325
976,0.5306
977,0.1266
978,-0.137
979,-0.003
980,0.004
981,-0.003
982,0.0208
983,-0.1661
984,-0.009
985,-0.0736
986,0.4593
987,0.0723
988,0.001
989,0.003
990,-0.1132
991,-0.6675
992,-0.006
993,0.0935
994,0.009
995,0.0159
996,-0.0408
997,-0.006
998,-0.0151
999,0.0334
1000,0.002
1001,0.004
1002,0.0392
1003,-0.0111
1004,-0.0726
1005,0.1458
1006,-0.0111
1007,0.0129
1008,-0.0576
1009,-0.0336
1010,-0.8557
1011,0.007
1012,-0.045
1013,0.0257
1014,-0.0305
1015,-0.0182
1016,-0.2433
1017,0.3681
1018,-0.0651
1019,0.002
1020,-0.0263
1021,-0.2182
1022,0.0402
1023,0.0411
1024,0.003
1025,0.0198
1026,0.0459
1027,0.001
1028,0.0816
1029,0.0373
1030,0.2531
1031,-0.0481
1032,0.0834
1033,-0.1076
1034,0.0305
1035,0.5008
1036,0.0208
1037,0.0119
1038,0.0237
1039,-0.0294
1040,0.003
1041,0.0247
1042,0.009
1043,-0.1473
1044,-0.001
1045,-0.0101
1046,0.3322
1047,0.0325
1048,0.076
1049,-0.0899
1050,-0.6616
1051,-0.008
1052,0.0497
1053,-0.0222
1054,0.0257
1055,-0.005
1056,-0.0315
1057,-0.0202
1058,-0.1267
1059,-0.004
1060,-0.0161
1061,0.2167
1062,0.0602
1063,0.0237
1064,-0.0523
1065,0.0908
1066,0.044
1067,0.0898
1068,-0.0263
1069,0.0169
1070,0.2852
1071,-0.0877
1072,-0.0121
1073,0.006
1074,0.0266
1075,0.0639
1076,-0.0263
1077,-0.3216
1078,-0.1324
1079,0.0119
1080,-0.0429
1081,0.0554
1082,-0.046
1083,-0.0715
1084,0.1133
1085,0.0926
1086,0.0119
1087,0.0469
1088,-0.0182
1089,0.0247
1090,0.0639
1091,-0.0398
1092,0.1781
1093,-0.004
1094,0.0363
1095,0.0392
1096,0.4035
1097,0.0554
1098,0.0363
1099,0.007
1100,0.001
1101,-0.0101
1102,-0.0367
1103,0.1115
1104,-0.0419
1105,-0.0845
1106,-0.0141
1107,0.0109
1108,0.0257
1109,0.2859
1110,0.004
1111,-0.1256
1112,0.0139
1113,-0.0356
1114,0.0469
1115,0.0247
1116,0.0188
1117,-0.237
1118,0.003
1119,0.0459
1120,-0.004
1121,0.0
1122,-0.005
1123,-0.0161
1124,0.0188
1125,0.7208
1126,-0.0534
1127,0.1044
1128,0.007
1129,-0.1684
1130,-0.045
1131,-0.009
1132,0.0497
1133,-0.0294
1134,-0.009
1135,-0.005
1136,-0.0367
1137,-0.0566
1138,0.0129
1139,-0.1065
1140,-0.0294
1141,-0.0151
1142,0.004
1143,0.045
1144,0.0421
1145,0.0257
1146,0.0402
1147,-0.0111
1148,0.0247
1149,0.0188
1150,0.0742
1151,0.0944
1152,0.0334
1153,0.0998
1154,-0.004
1155,-0.0161
1156,0.0218
1157,-0.0845
1158,0.0742
1159,0.002
1160,-0.0253
1161,-0.1188
1162,-0.1696
1163,0.0159
1164,-0.0182
1165,0.0989
1166,-0.0202
1167,-0.0661
1168,-0.0555
1169,0.0119
1170,0.001
1171,0.0237
1172,0.0953
1173,-0.0619
1174,0.0898
1175,0.0695
1176,0.0516
1177,0.2429
1178,-0.0305
1179,0.003
1180,-0.0253
1181,-0.0192
1182,-0.0151
1183,-0.1244
1184,0.0751
1185,0.005
1186,0.0344
1187,0.0723
1188,0.005
1189,-0.0192
1190,0.0478
1191,-0.0834
1192,-0.0233
1193,0.0421
1194,0.0276
1195,0.001
1196,0.0218
1197,0.1536
1198,0.001
1199,-0.0161
1200,0.2054
1201,-0.0161
1202,-0.001
1203,0.003
1204,0.0227
1205,-0.6972
1206,0.0305
1207,-0.0101
1208,0.0373
1209,-0.0222
1210,-0.1839
1211,-0.0856
1212,-0.0471
1213,-0.0202
1214,-0.0243
1215,-0.0367
1216,-0.0131
1217,-0.0233
1218,0.005
1219,-0.0877
1220,0.0953
1221,-0.001
1222,-0.0346
1223,-0.0866
1224,-0.002
1225,0.0373
1226,0.045
1227,0.138
1228,0.2677
1229,0.0344
1230,0.002
1231,-0.0576
1232,0.1089
1233,-0.007
1234,0.0169
1235,0.0257
1236,0.0334
1237,0.001
1238,0.0554
1239,0.007
1240,-0.045
1241,0.0208
1242,0.001
1243,-0.0294
1244,-0.0202
1245,0.003
1246,0.2279
1247,0.1222
1248,0.0392
1249,0.0139
1250,-0.0121
1251,-0.0253
1252,0.0305
1253,0.0208
1254,0.0109
1255,0.006
1256,-0.0899
1257,-0.0377
1258,0.0834
1259,0.0733
1260,0.0459
1261,-0.0398
1262,-0.007
1263,0.0686
1264,0.0373
1265,0.0218
1266,-0.0243
1267,0.0286
1268,0.1098
1269,-0.0212
1270,0.0602
1271,-0.0704
1272,0.0526
1273,0.0788
1274,-0.004
1275,0.0402
1276,-0.003
1277,0.0276
1278,-0.007
1279,0.0373
1280,0.0169
1281,0.0334
1282,0.0516
1283,0.0373
1284,-0.0408
1285,0.2223
1286,-0.0294
1287,-0.001
1288,0.0266
1289,0.0
1290,-0.0758
1291,-0.045
1292,0.0344
1293,-0.0222
1294,0.5922
1295,0.0488
1296,-0.0212
1297,-0.1335
1298,-0.2144
1299,0.002
1300,0.0742
1301,0.0325
1302,0.0149
1303,0.0723
1304,0.5682
1305,-0.0651
1306,0.1249
1307,-0.0608
1308,0.0334
1309,0.008
1310,0.0208
1311,-0.0336
1312,0.0421
1313,-0.0111
1314,0.8965
1315,-0.007
1316,0.0208
1317,0.0325
1318,0.0169
1319,0.0
1320,0.0535
1321,0.008
1322,0.1142
1323,-0.009
1324,-0.007
1325,0.0411
1326,-0.001
1327,-0.091
1328,0.1748
1329,0.002
1330,-0.0294
1331,-0.152
1332,0.0276
1333,0.044
1334,0.0526
1335,0.004
1336,0.0257
1337,-0.009
1338,-0.0523
1339,0.0944
1340,-0.0101
1341,0.1432
1342,-0.0629
1343,0.0639
1344,0.0
1345,0.0169
1346,-0.0812
1347,0.0526
1348,0.1354
1349,-0.0121
1350,-0.0202
1351,0.0227
1352,-0.0726
1353,0.0139
1354,0.1293
1355,0.0296
1356,-0.2917
1357,-0.0704
1358,-0.1087
1359,0.0169
1360,0.1354
1361,-0.0356
1362,0.0198
1363,0.1406
1364,0.0733
1365,0.008
1366,0.0149
1367,0.2406
1368,-0.1791
1369,0.0208
1370,0.1714
1371,-0.3439
1372,0.0554
1373,0.1865
1374,0.0392
1375,-0.1779
1376,-0.009
1377,0.0109
1378,0.0354
1379,0.0159
1380,0.0286
1381,0.0962
1382,-0.003
1383,0.0
1384,0.005
1385,0.0247
1386,0.0109
1387,-0.004
1388,-0.0121
1389,0.0573
1390,0.077
1391,0.0
1392,0.0227
1393,0.0516
1394,0.007
1395,-0.0545
1396,-0.0111
1397,-0.1278
1398,0.044
1399,-0.1076
1400,-0.0429
1401,-0.005
1402,-0.1165
1403,0.0695
1404,-0.0101
1405,0.124
1406,0.0344
1407,0.0383
1408,0.009
1409,0.007
1410,0.0516
1411,0.044
1412,0.1284
1413,0.1415
1414,0.0354
1415,-0.0202
1416,-0.0555
1417,0.0109
1418,0.179
1419,0.0139
1420,0.0325
1421,-0.006
1422,0.0276
1423,-0.002
1424,-0.0672
1425,0.0516
1426,-0.0233
1427,0.004
1428,-0.2904
1429,0.0119
1430,-0.0192
1431,0.0119
1432,-0.0182
1433,-0.0608
1434,0.1664
1435,0.063
1436,-0.0171
1437,-0.1098
1438,-0.0131
1439,0.0149
1440,-0.1485
1441,-0.0492
1442,-0.005
1443,0.002
1444,0.0257
1445,-0.0513
1446,0.0315
1447,-0.0212
1448,-0.007
1449,-0.008
1450,0.007
1451,0.045
1452,0.063
1453,-0.3769
1454,-0.0192
1455,0.1106
1456,-0.0111
1457,-0.002
1458,-0.007
1459,0.0198
1460,0.0109
1461,0.0129
1462,0.267
1463,0.0119
1464,0.1044
1465,-0.0346
1466,0.0871
1467,0.1187
1468,-0.064
1469,-0.1803
1470,0.0383
1471,0.001
1472,0.0296
1473,0.0507
1474,-0.003
1475,-0.7941
1476,0.077
1477,0.2708
1478,-0.0513
1479,-0.0101
1480,0.008
1481,0.0488
1482,0.0139
1483,0.0469
1484,-0.0419
1485,0.007
1486,0.0169
1487,0.0421
1488,0.0516
1489,-0.0192
1490,-0.0356
1491,-0.046
1492,0.0516
1493,-0.0502
1494,0.006
1495,0.008
1496,0.0373
1497,0.0459
1498,-0.0346
1499,-0.0151
1500,0.1204
1501,0.006
1502,0.0247
1503,-0.003
1504,-0.005
1505,-0.0545
1506,0.0526
1507,0.0266
1508,0.0325
1509,-0.0263
1510,-0.005
1511,-0.1732
1512,-0.1199
1513,0.0344
1514,-0.009
1515,-0.002
1516,0.0178
1517,-0.0182
1518,-0.0998
1519,0.0276
1520,-0.7402
1521,0.0237
1522,0.0788
1523,0.0149
1524,-0.0253
1525,0.0421
1526,0.0218
1527,-0.0336
1528,0.1997
1529,0.0383
1530,0.0363
1531,-0.0845
1532,0.0516
1533,-0.0111
1534,-0.1416
1535,-0.0921
1536,-0.0315
1537,0.0188
1538,0.0198
1539,0.0237
1540,0.0695
1541,0.0159
1542,0.004
1543,0.008
1544,0.009
1545,-0.0171
1546,0.009
1547,0.0639
1548,-0.0111
1549,0.1124
1550,0.0658
1551,-0.046
1552,0.0169
1553,-0.0932
1554,-0.0222
1555,-0.0101
1556,-0.0398
1557,0.0218
1558,0.008
1559,-0.004
1560,-0.0243
1561,-0.079
1562,-0.005
1563,-0.0726
1564,0.003
1565,0.1424
1566,0.008
1567,0.0129
1568,-0.0111
1569,-0.0387
1570,0.4068
1571,0.0392
1572,-0.003
1573,-0.1791
1574,0.1798
1575,-0.004
1576,0.044
1577,0.1389
1578,-0.0736
1579,-0.0899
1580,0.0296
1581,-0.064
1582,0.0218
1583,0.0159
1584,0.0507
1585,-0.0325
1586,0.1328
1587,-0.0367
1588,-0.0212
1589,0.1493
1590,0.3358
1591,0.007
1592,0.002
1593,-0.005
1594,0.002
1595,0.116
1596,0.006
1597,-0.0834
1598,-0.2784
1599,0.1089
1600,0.0257
1601,-0.0598
1602,0.2143
1603,0.001
1604,-0.0101
1605,-0.0284
1606,0.008
1607,0.1196
1608,-0.003
1609,0.1398
1610,-0.007
1611,0.0315
1612,0.0266
1613,0.009
1614,-0.0182
1615,0.0178
1616,0.0159
1617,0.004
1618,0.0469
1619,0.0649
1620,0.0469
1621,0.0383
1622,0.0208
1623,-0.0587
1624,0.0469
1625,0.006
1626,-0.001
1627,0.0139
1628,-0.0356
1629,0.005
1630,-0.0715
1631,0.0573
1632,-0.0212
1633,-0.0243
1634,-0.0111
1635,0.0
1636,0.1972
1637,-0.1154
1638,-0.045
1639,-0.0151
1640,-0.007
1641,0.0188
1642,-0.2206
1643,-0.007
1644,0.008
1645,0.006
1646,0.138
1647,0.0363
1648,0.0257
1649,0.0705
1650,0.0247
1651,-0.0212
1652,0.0488
1653,0.0334
1654,0.1765
1655,-0.0683
1656,0.002
1657,0.0516
1658,0.0198
1659,0.063
1660,0.0611
1661,0.0276
1662,0.5359
1663,0.0602
1664,-0.0141
1665,-0.0121
1666,0.008
1667,-0.0419
1668,-0.2718
1669,-0.0212
1670,-0.0747
1671,-0.009
1672,0.002
1673,0.0459
1674,-0.0429
1675,-0.0429
1676,0.0109
1677,-0.0398
1678,-0.1696
1679,0.0431
1680,-0.0131
1681,-0.0398
1682,0.0315
1683,0.0178
1684,-0.0171
1685,0.0149
1686,0.184
1687,0.0554
1688,-0.0555
1689,0.1371
1690,-0.045
1691,0.6606
1692,-0.2033
1693,-0.007
1694,0.0237
1695,0.0198
1696,-0.0222
1697,0.3457
1698,-0.0801
1699,-0.1031
1700,0.0129
1701,0.3279
1702,-0.6872
1703,-0.0253
1704,0.0686
1705,0.0227
1706,0.063
1707,-0.0131
1708,0.0315
1709,0.0178
1710,-0.0566
1711,-0.0377
1712,0.0421
1713,-0.0419
1714,-0.0471
1715,0.0286
1716,0.0363
1717,0.0545
1718,0.0421
1719,-0.009
1720,-0.3425
1721,-0.006
1722,-0.0101
1723,-0.0253
1724,-0.0356
1725,0.2327
1726,0.2647
1727,0.0564
1728,-0.001
1729,-0.0325
1730,0.0363
1731,-0.008
1732,-0.0545
1733,0.0296
1734,-0.001
1735,-0.003
1736,-0.004
1737,-0.0471
1738,-0.078
1739,0.0363
1740,0.0779
1741,-0.0377
1742,-0.004
1743,0.0459
1744,-0.6143
1745,-0.0131
1746,0.0
1747,0.062
1748,-0.0502
1749,-0.003
1750,0.0908
1751,0.002
1752,-0.046
1753,0.1579
1754,0.0431
1755,-0.079
1756,-0.0253
1757,0.5377
1758,-0.0284
1759,-0.0943
1760,0.0751
1761,0.0554
1762,-0.0976
1763,-0.2269
1764,0.6339
1765,-0.0481
1766,0.009
1767,0.0649
1768,-0.0161
1769,0.0198
1770,0.0119
1771,-0.045
1772,0.0459
1773,-0.008
1774,0.01
1775,0.0178
1776,-0.2046
1777,0.0714
1778,0.0344
1779,0.0421
1780,-0.0305
1781,-0.0534
1782,0.0788
1783,-0.0141
1784,0.4549
1785,-0.2459
1786,0.0611
1787,0.1519
1788,0.001
1789,0.2453
1790,-0.1839
1791,-0.0587
1792,-0.1532
1793,0.0257
1794,0.004
1795,0.0129
1796,0.004
1797,0.2414
1798,-0.2614
1799,0.0649
1800,0.0
1801,-0.129
1802,0.005
1803,0.0383
1804,-0.4339
1805,0.0218
1806,0.0139
1807,-0.2345
1808,0.007
1809,0.0149
1810,-0.001
1811,0.0723
1812,0.0478
1813,-0.2459
1814,0.1169
1815,0.0178
1816,-0.003
1817,-0.0243
1818,0.0325
1819,0.1124
1820,0.2994
1821,0.0149
1822,-0.0192
1823,0.0421
1824,-0.0502
1825,-0.0121
1826,-0.0141
1827,0.003
1828,0.0898
1829,0.0421
1830,0.002
1831,0.0266
1832,0.0611
1833,0.0129
1834,0.0296
